id,date_time,temperature_1,dewpoint_1,relative_humidity_1,precipitation_1,snow_1,wind_direction_1,wind_speed_1,wind_gust_1,air_pressure_1,sunshine_1,temperature_2,dewpoint_2,relative_humidity_2,precipitation_2,snow_2,wind_direction_2,wind_speed_2,wind_gust_2,air_pressure_2,sunshine_2,temperature_3,dewpoint_3,relative_humidity_3,precipitation_3,snow_3,wind_direction_3,wind_speed_3,wind_gust_3,air_pressure_3,sunshine_3,temperature_4,dewpoint_4,relative_humidity_4,precipitation_4,snow_4,wind_direction_4,wind_speed_4,wind_gust_4,air_pressure_4,sunshine_4,temperature_5,dewpoint_5,relative_humidity_5,precipitation_5,snow_5,wind_direction_5,wind_speed_5,wind_gust_5,air_pressure_5,sunshine_5,temperature_6,dewpoint_6,relative_humidity_6,precipitation_6,snow_6,wind_direction_6,wind_speed_6,wind_gust_6,air_pressure_6,sunshine_6,temperature_7,dewpoint_7,relative_humidity_7,precipitation_7,snow_7,wind_direction_7,wind_speed_7,wind_gust_7,air_pressure_7,sunshine_7,has_fire
223,2022-04-30 22:00:00,11.0,-8.8,24.0,0.0,,340.0,24.0,,1022.0,,17.0,-9.8,15.0,0.0,,140.0,13.0,,1023.0,,22.0,-11.0,10.0,0.0,,230.0,32.0,,1018.0,,21.0,-10.6,11.0,0.0,,230.0,19.0,,1015.0,,20.0,-18.7,6.0,0.0,,240.0,43.0,,1010.0,,13.0,-12.2,16.0,0.0,,320.0,24.0,,1020.0,,18.0,-6.7,18.0,0.0,,330.0,11.0,,1016.0,,0.0
224,2023-04-17 22:00:00,22.2,1.8,26.0,0.0,,240.0,9.4,,1010.4,,15.0,4.9,51.0,0.0,,330.0,16.6,,1001.5,,2.8,-6.1,52.0,0.0,,288.0,5.4,,1010.7,,4.4,-5.1,50.0,0.0,,310.0,20.5,,1014.2,,10.6,-3.9,36.0,0.0,,0.0,0.0,,1024.9,,17.8,-3.0,24.0,0.0,,210.0,11.0,,1016.3,,18.3,-2.6,24.0,0.0,,260.0,11.0,,1003.6,,0.0
225,2025-04-04 04:00:00,10.0,1.6,56.0,0.0,,320.0,14.8,,1007.4,,5.6,2.2,79.0,0.0,,20.0,5.4,,1012.0,,10.0,-1.1,46.0,0.0,,30.0,9.4,,1010.4,,3.9,1.1,82.0,1.7,,320.0,53.6,,1003.3,,0.6,-1.6,85.0,0.0,,160.0,18.4,,1007.1,,3.3,-0.5,76.0,0.0,,180.0,13.0,,1008.4,,6.1,-1.1,60.0,0.0,,320.0,18.4,,1014.4,,0.0
226,2022-10-05 05:00:00,16.0,12.9,82.0,0.0,,190.0,14.8,,1023.0,,17.0,11.0,68.0,0.0,,290.0,13.0,,1017.0,,8.0,3.1,71.0,0.0,,200.0,9.4,,1018.0,,8.0,4.0,76.0,0.0,,170.0,11.2,,1018.0,,9.0,4.0,71.0,0.0,,180.0,13.0,,1021.0,,9.0,2.1,62.0,0.0,,0.0,0.0,,1022.0,,10.0,2.1,58.0,0.0,,160.0,13.0,,1023.0,,0.0
227,2020-05-26 10:00:00,10.2,-5.0,34.0,,,160.0,13.0,,,,4.7,-7.7,40.0,,,20.0,5.4,,,,5.1,-5.6,46.0,,,20.0,11.2,,,,10.8,-7.0,28.0,,,50.0,9.4,,,,4.9,-6.6,43.0,,,300.0,5.4,,,,6.0,-6.3,41.0,,,10.0,13.0,,,,8.9,-5.7,35.0,,,350.0,16.6,,,,0.0
228,2025-02-06 07:00:00,-12.1,-13.1,92.0,0.0,,140.0,5.4,,1028.5,,2.7,0.3,84.0,0.0,,350.0,13.0,,1018.7,,1.1,1.1,100.0,0.2,,50.0,9.4,,1013.4,,9.3,-2.6,43.0,0.0,,260.0,20.5,,1011.4,,13.1,-6.0,26.0,0.0,,230.0,20.5,,1009.9,,11.9,-4.3,32.0,0.0,,220.0,37.1,,1005.9,,-3.2,-4.8,89.0,0.0,,0.0,0.0,,1015.3,,0.0
229,2024-04-23 07:00:00,13.0,1.0,44.0,0.0,,190.0,17.0,,1014.0,,3.0,-5.2,55.0,0.0,,350.0,13.0,,1021.0,,6.0,-5.6,43.0,0.0,,84.0,8.3,,1017.0,,10.0,-5.5,33.0,0.0,,120.0,17.0,,1017.0,,9.0,-2.9,43.0,0.0,,120.0,22.0,,1021.0,,13.0,1.9,47.0,0.0,,350.0,11.0,,1016.0,,13.0,-1.4,37.0,0.0,,81.0,11.9,,1013.0,,0.0
230,2022-09-23 16:00:00,16.7,8.4,58.0,0.0,,109.0,7.6,,1011.7,,20.6,8.9,47.0,0.0,,120.0,13.0,,1009.2,,20.6,-0.1,25.0,0.0,,120.0,11.2,,1012.3,,23.9,5.7,31.0,0.0,,140.0,20.5,,1011.8,,22.2,10.0,46.0,0.0,,320.0,11.2,,1012.7,,18.9,8.2,50.0,0.0,,240.0,11.2,,1015.7,,15.0,5.5,53.0,0.0,,120.0,5.4,,1022.4,,0.0
231,2024-10-03 12:00:00,7.8,5.6,86.0,0.0,,0.0,0.0,,1018.1,,7.2,6.1,93.0,0.0,,0.0,0.0,,1016.8,,13.3,7.7,69.0,0.0,,290.0,14.8,,1011.4,,7.8,4.4,79.0,0.0,,10.0,11.2,,1018.7,,2.8,0.5,85.0,0.0,,0.0,0.0,,1027.4,,3.3,2.1,92.0,0.0,,340.0,5.4,,1019.2,,4.4,2.3,86.0,0.0,,280.0,11.2,,1016.1,,0.0
232,2022-05-23 08:00:00,17.8,8.9,56.0,0.0,,260.0,13.0,,1007.9,,13.9,5.0,55.0,0.0,,0.0,0.0,,1015.3,,17.8,2.1,35.0,0.0,,160.0,5.4,,1007.3,,7.8,-7.1,34.0,0.0,,350.0,24.1,,1007.3,,8.3,-4.5,40.0,0.0,,130.0,14.8,,1015.1,,11.7,-7.2,26.0,0.0,,140.0,7.6,,1015.9,,9.4,0.0,52.0,0.0,,290.0,13.0,,1018.0,,0.0
233,2023-08-10 02:00:00,22.3,14.2,60.0,0.1,,300.0,11.2,,1020.0,,25.7,12.2,43.0,0.0,,340.0,11.2,,1019.0,,28.8,3.6,20.0,0.0,,0.0,0.0,,1018.0,,26.2,9.9,36.0,0.0,,340.0,22.3,,1019.0,,26.5,3.7,23.0,0.0,,0.0,0.0,,1017.0,,23.4,5.8,32.0,0.0,,310.0,7.6,,1019.0,,27.7,-0.4,16.0,0.0,,0.0,0.0,,1015.0,,0.0
234,2021-09-15 05:00:00,23.3,1.6,24.0,0.0,,150.0,14.8,,1013.1,,27.2,0.0,17.0,0.0,,140.0,14.8,,1010.8,,23.9,11.6,46.0,0.0,,130.0,16.6,,1011.6,,20.6,12.3,59.0,0.0,,140.0,9.4,,1016.5,,24.4,10.6,42.0,0.0,,140.0,9.4,,1008.4,,21.1,7.3,41.0,0.0,,0.0,0.0,,1010.6,,20.0,2.4,31.0,0.0,,150.0,13.0,,1012.5,,0.0
235,2021-04-23 02:00:00,2.0,-1.1,80.0,0.0,,0.0,0.0,,1020.5,,7.0,-9.0,31.0,0.0,,340.0,14.8,,1022.9,,10.0,-5.9,32.0,0.0,,260.0,7.6,,1019.3,,8.0,-2.9,46.0,0.0,,30.0,24.1,,1014.6,,8.0,-6.9,34.0,0.0,,250.0,5.4,,1013.7,,6.0,-2.1,56.0,0.0,,10.0,33.5,,1008.8,,11.0,-11.1,20.0,0.0,,310.0,11.2,,1006.8,,0.0
236,2020-04-13 07:00:00,11.7,-1.1,41.0,0.0,,180.0,20.5,,1011.5,,8.3,-1.8,49.0,0.0,,170.0,16.6,,1015.7,,13.9,-6.3,24.0,0.0,,100.0,11.2,,1011.5,,8.3,3.9,74.0,0.0,,0.0,0.0,,1015.5,,8.9,-4.0,40.0,0.0,,170.0,16.6,,1009.2,,8.3,-7.8,31.0,0.0,,340.0,22.3,,1006.4,,5.0,-12.9,26.0,0.0,,170.0,5.4,,1014.4,,0.0
237,2023-12-02 02:00:00,-2.0,-6.9,69.0,0.0,,240.0,5.4,,1029.8,,-3.0,-7.0,74.0,0.0,,220.0,11.2,,1031.5,,-5.0,-7.9,80.0,0.0,,0.0,0.0,,1031.4,,-4.0,-6.9,80.0,0.0,,180.0,5.4,,1021.8,,-2.0,-6.0,74.0,0.0,,0.0,0.0,,1012.4,,0.0,-10.0,47.0,0.0,,210.0,9.4,,1013.2,,-1.0,-6.0,69.0,0.0,,210.0,7.6,,1017.5,,0.0
238,2024-04-14 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2020-07-26 17:00:00,25.0,1.1,21.0,,,0.0,0.0,,,,24.0,1.0,22.0,,,0.0,0.0,,,,24.0,5.8,31.0,,,180.0,9.4,,,,23.0,10.1,44.0,,,0.0,0.0,,,,26.0,6.1,28.0,,,270.0,14.8,,,,23.0,5.9,33.0,,,0.0,0.0,,,,25.0,6.2,30.0,,,270.0,5.4,,,,0.0
240,2020-09-19 06:00:00,15.6,2.7,42.0,,,0.0,0.0,,1017.0,,14.4,4.4,51.0,,,40.0,11.2,,1018.8,,16.1,4.5,46.0,,,160.0,13.0,,1019.2,,17.2,4.5,43.0,,,0.0,0.0,,1018.9,,17.8,8.4,54.0,,,310.0,5.4,,1017.5,,17.2,5.5,46.0,,,90.0,7.6,,1016.2,,23.3,2.2,25.0,,,120.0,16.6,,1010.6,,0.0
241,2024-11-03 04:00:00,18.3,-7.2,17.0,0.0,,150.0,31.7,,1013.0,,6.6,3.6,81.0,0.3,,340.0,18.4,,1010.0,,3.6,-0.2,76.0,0.0,,0.0,0.0,,1015.0,,3.2,-1.2,73.0,0.0,,160.0,13.0,,1020.0,,5.5,0.1,68.0,0.0,,320.0,22.3,,1019.0,,5.5,0.3,69.0,0.0,,180.0,11.2,,1014.0,,5.6,2.9,83.0,1.0,,180.0,18.4,,1010.0,,0.0
242,2021-09-05 05:00:00,19.3,10.3,56.0,0.0,,0.0,0.0,,1017.0,,21.5,9.4,46.0,0.0,,0.0,0.0,,1011.0,,23.0,11.1,47.0,0.0,,190.0,19.0,,1011.0,,19.2,12.9,67.0,0.0,,210.0,7.6,,1013.0,,19.2,13.6,70.0,0.0,,110.0,9.4,,1016.0,,15.5,3.9,46.0,0.0,,0.0,0.0,,1021.0,,19.1,5.5,41.0,0.0,,0.0,0.0,,1021.0,,0.0
243,2024-11-17 11:00:00,0.6,-4.4,69.0,0.0,,50.0,7.6,,1018.7,,10.6,-2.1,41.0,0.0,,200.0,16.6,,1003.6,,-4.4,-5.6,91.0,0.0,,0.0,0.0,,1027.7,,3.9,-4.3,55.0,0.0,,130.0,14.8,,1018.4,,4.4,1.1,79.0,0.0,,250.0,11.2,,1003.2,,1.7,-0.1,88.0,0.0,,320.0,7.6,,1008.5,,-1.1,-2.8,88.0,0.0,,150.0,7.6,,1019.6,,0.0
244,2021-07-21 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2020-12-01 02:00:00,-1.1,-7.9,60.0,0.0,,300.0,5.4,,1021.8,,-2.8,-9.5,60.0,0.0,,280.0,7.6,,1018.9,,-4.4,-8.9,71.0,0.0,,0.0,0.0,,1026.2,,-4.4,-11.0,60.0,0.0,,330.0,7.6,,1032.3,,-3.9,-10.5,60.0,0.0,,310.0,7.6,,1029.4,,-5.0,-11.1,62.0,0.0,,280.0,11.2,,1036.4,,-4.4,-11.6,57.0,0.0,,290.0,5.4,,1026.7,,0.0
246,2023-09-05 19:00:00,26.0,2.0,21.0,0.0,,360.0,14.8,,1020.0,,25.0,7.1,32.0,0.0,,350.0,9.4,,1015.0,,26.0,7.1,30.0,1.0,,140.0,37.1,,1016.0,,27.0,9.8,34.0,0.0,,200.0,25.9,,1022.0,,28.0,9.8,32.0,0.0,,200.0,29.5,,1016.0,,16.0,8.0,59.0,0.0,,0.0,0.0,,1017.0,,23.0,7.9,38.0,0.0,,40.0,11.2,,1019.0,,0.0
247,2024-08-22 04:00:00,32.2,2.3,15.0,0.0,,190.0,11.2,,1009.2,,34.4,8.2,20.0,0.0,,220.0,11.2,,1008.4,,28.9,15.4,44.0,0.0,,60.0,7.6,,1010.2,,24.4,19.9,76.0,0.0,,130.0,5.4,,1014.3,,35.0,11.4,24.0,0.0,,260.0,9.4,,1011.3,,32.8,6.9,20.0,0.0,,140.0,11.2,,1009.5,,29.4,14.4,40.0,0.0,,120.0,38.9,,1010.2,,0.0
248,2020-09-26 10:00:00,11.7,7.8,77.0,0.0,,140.0,5.4,,1016.9,,13.9,6.7,62.0,0.0,,150.0,13.0,,1015.2,,22.8,3.8,29.0,0.0,,100.0,11.2,,1011.2,,19.4,5.1,39.0,0.0,,150.0,18.4,,1015.0,,18.9,2.7,34.0,0.0,,140.0,18.4,,1011.7,,15.6,2.0,40.0,0.0,,140.0,7.6,,1010.0,,15.6,2.7,42.0,0.0,,140.0,9.4,,1009.8,,0.0
249,2024-02-15 20:00:00,0.0,-3.4,78.0,0.0,,230.0,16.6,,1014.6,,-2.2,-5.5,78.0,,,20.0,16.6,,1017.9,,0.6,-7.2,56.0,0.0,,20.0,14.8,,1024.6,,3.9,-5.6,50.0,0.0,,304.0,5.4,,1021.9,,10.6,-3.1,38.0,0.0,,230.0,31.7,,1013.2,,7.8,-2.8,47.0,0.0,,230.0,31.7,,1017.4,,7.8,-3.4,45.0,0.0,,210.0,13.0,,1017.6,,0.0
250,2021-07-06 14:00:00,10.0,3.9,66.0,0.0,,0.0,0.0,,1017.5,,11.1,6.6,74.0,0.0,,290.0,9.4,,1016.7,,14.4,5.7,56.0,0.0,,280.0,11.2,,1015.3,,16.1,0.6,35.0,0.0,,0.0,0.0,,1014.1,,19.4,2.7,33.0,0.0,,0.0,0.0,,1011.8,,15.6,7.1,57.0,,,240.0,11.2,,1015.1,,15.6,6.6,55.0,0.0,,280.0,9.4,,1015.4,,0.0
251,2020-03-10 21:00:00,12.8,-2.7,34.0,0.0,,230.0,13.0,,1020.8,,17.8,-6.1,19.0,0.0,,190.0,9.4,,1023.3,,19.4,-9.7,13.0,0.0,,180.0,24.1,,1014.2,,17.2,-4.7,22.0,0.0,,200.0,37.1,,1004.0,,12.2,-0.7,41.0,0.0,,260.0,14.8,,1009.8,,12.2,-2.8,35.0,0.0,,300.0,9.4,,1016.6,,12.8,-1.2,38.0,0.0,,300.0,13.0,,1022.0,,0.0
252,2024-01-14 06:00:00,-7.0,-11.9,68.0,0.0,,100.0,13.0,,1017.2,,-12.0,-16.0,72.0,0.0,,0.0,0.0,,1033.9,,-5.0,-7.9,80.0,0.3,,140.0,7.6,,1011.7,,-5.0,-7.9,80.0,0.6,,240.0,11.2,,1005.5,,-6.0,-12.1,62.0,0.0,,210.0,20.5,,1018.5,,0.0,-7.0,59.0,1.3,,240.0,25.9,,1010.4,,0.0,-1.0,93.0,1.5,,0.0,0.0,,1007.1,,0.0
253,2021-05-10 13:00:00,5.6,1.1,73.0,0.0,,140.0,16.6,,1017.4,,7.2,1.1,65.0,0.0,,130.0,5.4,,1020.7,,7.8,-2.8,47.0,0.0,,180.0,9.4,,1020.7,,14.4,1.0,40.0,0.0,,120.0,13.0,,1009.1,,10.0,-3.3,39.0,0.0,,330.0,35.3,,1014.8,,1.7,-5.0,61.0,0.0,,100.0,7.6,,1018.9,,7.8,1.6,65.0,0.0,,320.0,27.7,,1014.9,,0.0
254,2024-08-11 02:00:00,36.1,10.3,21.0,0.0,,200.0,40.7,,1007.7,,40.0,6.3,13.0,0.0,,230.0,14.8,,1008.7,,41.1,6.0,12.0,0.0,,250.0,16.6,,1007.3,,37.8,12.4,22.0,0.0,,260.0,24.1,,1007.4,,32.8,12.4,29.0,0.0,,50.0,46.4,,1008.3,,37.8,12.4,22.0,0.0,,270.0,20.5,,1007.0,,37.8,13.7,24.0,0.0,,200.0,25.9,,1007.1,,0.0
255,2025-02-04 20:00:00,2.8,-7.1,48.0,0.0,,340.0,11.2,,1018.0,,6.1,-7.8,36.0,0.0,,0.0,0.0,,1023.0,,6.1,-9.4,32.0,0.0,,280.0,9.4,,1021.8,,5.0,2.2,82.0,0.2,,20.0,25.9,,1017.2,,13.9,1.2,42.0,0.0,,170.0,35.3,,1008.5,,17.2,-1.5,28.0,0.0,,180.0,37.1,,1006.1,,18.9,-0.5,27.0,0.0,,180.0,29.5,,1003.0,,0.0
256,2024-12-28 11:00:00,-4.1,-6.9,81.0,0.0,,0.0,0.0,,1019.0,,0.7,-1.9,83.0,0.0,,250.0,7.6,,1023.1,,-5.2,-5.2,100.0,0.0,,0.0,0.0,,1028.3,,0.4,0.4,100.0,,,130.0,7.6,,1012.7,,-1.5,-3.2,88.0,0.0,,0.0,0.0,,1021.1,,-3.1,-3.2,99.0,0.0,,0.0,0.0,,1016.0,,-0.2,-0.2,100.0,0.2,,0.0,0.0,,1018.7,,0.0
257,2022-12-24 00:00:00,-8.2,-15.8,54.0,0.0,,117.0,6.5,,1026.3,,-3.6,-14.9,41.0,0.0,,128.0,2.5,,1020.2,,-4.0,-6.9,80.0,0.0,,114.0,7.2,,1026.0,,-1.0,-4.0,80.0,0.0,,145.0,2.5,,1023.0,,4.0,-3.1,60.0,0.3,,230.0,28.0,,1015.0,,-5.1,-12.1,58.0,0.0,,86.0,5.0,,1030.4,,0.5,-4.7,68.0,0.0,,83.0,5.0,,1029.3,,0.0
258,2021-07-08 10:00:00,20.0,10.9,56.0,0.0,,130.0,5.4,,1012.0,,18.9,11.0,60.0,0.0,,100.0,5.4,,1012.8,,20.0,9.8,52.0,0.0,,140.0,5.4,,1009.8,,24.4,13.9,52.0,0.0,,350.0,18.4,,1011.3,,18.9,10.7,59.0,0.0,,80.0,7.6,,1014.2,,18.9,10.7,59.0,0.0,,0.0,0.0,,1011.3,,23.3,6.5,34.0,0.0,,70.0,5.4,,1005.7,,0.0
259,2024-06-02 00:00:00,19.8,1.2,29.0,0.0,,240.0,18.4,,1014.4,,24.0,-1.1,19.0,0.0,,86.0,9.4,,1015.3,,25.1,1.2,21.0,0.0,,170.0,16.6,,1011.6,,24.5,2.6,24.0,0.0,,270.0,20.5,,1013.6,,19.6,-1.5,24.0,0.0,,210.0,11.2,,1014.7,,23.5,0.5,22.0,0.0,,210.0,16.6,,1011.4,,23.7,2.5,25.0,0.0,,300.0,9.4,,1005.6,,0.0
260,2026-02-06 17:00:00,6.8,-5.5,41.0,0.0,,137.0,8.3,,1031.1,,8.7,-7.1,32.0,0.0,,167.0,13.0,,1023.9,,6.0,-5.6,43.0,0.0,,351.0,8.6,,1028.1,,5.6,-5.1,46.0,0.0,,144.0,9.4,,1034.2,,5.8,-3.3,52.0,0.0,,118.0,6.1,,1037.4,,5.5,-3.6,52.0,0.0,,120.0,3.2,,1031.5,,7.4,-5.0,41.0,0.0,,149.0,9.4,,1024.1,,0.0
261,2022-02-25 12:00:00,-0.6,-5.0,72.0,0.0,,120.0,14.8,,1025.7,,2.8,-7.1,48.0,0.0,,130.0,20.5,,1010.8,,0.6,-2.8,78.0,0.7,,350.0,16.6,,1005.1,,-3.3,-5.0,88.0,0.9,,110.0,11.2,,1009.3,,-5.6,-16.7,41.0,0.1,,130.0,20.5,,1008.4,,-8.3,-11.1,80.0,0.0,,310.0,7.6,,1023.0,,-8.9,-11.1,84.0,0.0,,0.0,0.0,,1027.9,,0.0
262,2025-01-30 15:00:00,-7.2,-10.1,80.0,0.0,,60.0,7.6,,1023.7,,-10.6,-11.6,92.0,0.0,,0.0,0.0,,1020.6,,-12.8,-14.4,88.0,0.0,,0.0,0.0,,1027.8,,-12.2,-14.3,84.0,0.0,,0.0,0.0,,1031.1,,-11.1,-13.3,84.0,0.0,,20.0,5.4,,1025.6,,-11.7,-13.3,88.0,0.0,,0.0,0.0,,1024.1,,-11.7,-12.2,96.0,0.0,,300.0,5.4,,1026.4,,0.0
263,2020-03-29 13:00:00,2.2,-1.8,75.0,0.0,,280.0,11.2,,1013.1,,6.1,2.2,76.0,0.0,,0.0,0.0,,1012.8,,2.2,-0.6,82.0,0.0,,360.0,7.6,,1010.4,,1.7,-1.7,78.0,0.0,,160.0,5.4,,1009.7,,-2.2,-6.7,71.0,0.0,,0.0,0.0,,1011.6,,3.3,-2.9,64.0,0.0,,0.0,0.0,,1016.9,,0.6,-3.9,72.0,0.0,,0.0,0.0,,1017.6,,0.0
264,2021-06-20 02:00:00,28.0,-15.2,5.0,0.0,,230.0,13.0,,1023.0,,28.0,-6.5,10.0,0.0,,230.0,11.0,,1026.0,,28.0,-4.1,12.0,0.0,,310.0,13.0,,1027.0,,31.0,-5.6,9.0,0.0,,317.0,6.5,,1025.0,,26.0,-1.8,16.0,0.0,,30.0,13.0,,1023.0,,26.0,-0.2,18.0,0.0,,20.0,22.0,,1021.0,,29.0,-1.2,14.0,0.0,,10.0,7.0,,1019.0,,0.0
265,2024-01-05 18:00:00,7.0,-3.0,49.0,0.0,,190.0,20.0,,1020.0,,4.0,-3.1,60.0,0.0,,106.0,3.2,,1020.0,,2.0,-3.9,65.0,0.0,,240.0,6.0,,1025.0,,1.0,-5.0,64.0,0.0,,80.0,3.6,,1025.0,,7.0,-7.8,34.0,0.0,,120.0,22.0,,1015.0,,1.0,-0.0,93.0,0.0,,300.0,9.0,,1018.0,,1.0,-2.1,80.0,0.0,,90.0,7.0,,1020.0,,0.0
266,2022-05-18 09:00:00,7.0,-6.0,39.0,0.0,,260.0,24.0,,1011.0,,3.0,-5.9,52.0,0.0,,240.0,15.0,,1022.0,,6.0,-7.9,36.0,0.0,,300.0,13.0,,1022.0,,11.0,-3.1,37.0,0.0,,250.0,9.0,,1023.0,,14.0,-2.9,31.0,0.0,,270.0,19.0,,1017.0,,15.0,-2.0,31.0,0.0,,267.0,15.5,,1015.0,,12.0,-0.8,41.0,0.0,,280.0,15.0,,1022.0,,0.0
267,2024-04-05 12:00:00,5.0,1.1,76.0,0.0,,80.0,5.4,,1005.9,,11.7,-8.2,24.0,0.0,,210.0,37.1,,997.9,,1.7,-4.0,66.0,0.0,,50.0,7.6,,1007.3,,3.3,-3.9,59.0,0.0,,30.0,7.6,,1020.3,,1.1,-6.7,56.0,0.0,,0.0,0.0,,1021.9,,4.4,-5.6,48.0,0.0,,130.0,9.4,,1009.6,,13.9,-6.9,23.0,0.0,,170.0,18.4,,999.4,,0.0
268,2023-01-04 19:00:00,-1.2,-6.0,70.0,0.0,,162.0,16.6,,1018.5,,1.1,1.1,100.0,0.5,,170.0,33.5,,1012.0,,2.6,2.6,100.0,1.0,,60.0,7.6,,1010.0,,0.0,0.0,100.0,2.5,,347.0,11.2,,1004.0,,-2.0,-2.0,100.0,0.3,,340.0,17.0,,1008.0,,-1.0,-1.0,100.0,0.3,,37.0,5.0,,1014.0,,1.0,-1.1,86.0,0.0,,170.0,22.0,,1022.0,,0.0
269,2020-07-26 17:00:00,29.2,5.9,23.0,0.0,,10.0,7.6,,1012.4,,29.0,7.5,26.0,0.0,,140.0,14.8,,1010.3,,25.5,10.1,38.0,,,150.0,18.4,,1011.0,,27.9,12.3,38.0,0.0,,150.0,31.7,,1009.8,,27.1,9.9,34.0,0.0,,150.0,29.5,,1010.8,,29.1,9.2,29.0,0.0,,170.0,27.7,,1011.2,,29.2,8.8,28.0,0.0,,0.0,0.0,,1013.7,,0.0
270,2023-10-01 17:00:00,22.5,0.9,24.0,0.0,,150.0,24.1,,1024.0,,24.0,-2.6,17.0,0.0,,150.0,27.7,,1022.0,,25.0,-1.8,17.0,0.0,,150.0,24.1,,1018.0,,18.7,2.1,33.0,0.0,,90.0,5.4,,1017.0,,19.6,2.9,33.0,0.0,,90.0,5.4,,1014.0,,23.3,-3.9,16.0,0.0,,150.0,31.7,,1009.0,,16.0,3.7,44.0,0.0,,160.0,26.0,,1013.0,,0.0
271,2023-04-09 14:00:00,-0.6,-2.8,85.0,0.0,,220.0,18.4,,1003.1,,-3.3,-5.0,88.0,0.3,,270.0,14.8,,1004.9,,-2.2,-3.9,88.0,0.3,,90.0,7.6,,1020.4,,-12.2,-12.2,100.0,0.0,,0.0,0.0,,1030.7,,-7.8,-8.3,96.0,0.0,,0.0,0.0,,1023.9,,0.6,-1.6,85.0,0.0,,60.0,11.2,,1019.1,,-0.6,-1.7,92.0,0.0,,350.0,5.4,,1026.0,,0.0
272,2025-08-16 18:00:00,27.2,-5.8,11.0,0.0,,333.0,16.6,,1016.7,,26.7,-4.0,13.0,0.0,,333.0,13.0,16.0,1017.1,,29.0,-5.7,10.0,0.0,,340.0,11.0,13.0,1026.0,,31.0,-2.9,11.0,0.0,,279.0,9.0,,1025.0,,29.0,-0.3,15.0,0.1,,210.0,30.0,25.0,1024.0,,26.0,5.0,26.0,0.6,,130.0,33.0,20.0,1025.0,,24.0,7.2,34.0,0.0,,350.0,20.0,16.0,1026.0,,0.0
273,2025-01-06 00:00:00,1.0,-6.3,58.0,0.0,,290.0,11.0,,1025.0,,0.0,-8.0,55.0,0.0,,300.0,6.0,,1024.0,,4.9,-9.6,34.0,0.0,,180.0,14.8,,1019.0,,8.3,1.0,60.0,0.0,,200.0,5.4,,1025.0,,12.4,-6.1,27.0,0.0,,180.0,25.9,,1013.0,,3.2,-5.2,54.0,0.0,,310.0,20.5,,1020.0,,4.5,-5.6,48.0,0.0,,150.0,9.4,,1026.0,,0.0
274,2025-09-24 08:00:00,15.0,3.2,45.0,0.0,,110.0,17.0,,1021.0,,15.0,1.2,39.0,0.0,,160.0,13.0,15.0,1017.0,,17.0,7.1,52.0,0.0,,90.0,7.0,,1020.0,,16.0,9.0,63.0,0.0,,140.0,15.0,,1019.0,,13.0,11.1,88.0,0.0,,260.0,9.0,,1018.0,,10.0,5.0,71.0,0.0,,130.0,6.0,,1021.0,,16.0,5.0,48.0,0.0,,120.0,28.0,21.0,1027.0,,0.0
275,2020-08-12 02:00:00,32.6,6.0,19.0,0.0,,160.0,48.2,,1002.7,,32.1,0.2,13.0,0.0,,190.0,14.8,,1002.6,,29.8,5.8,22.0,0.0,,330.0,13.0,,1008.5,,29.8,3.7,19.0,0.0,,320.0,18.4,,1009.9,,31.0,3.1,17.0,0.0,,0.0,0.0,,1009.5,,30.7,5.1,20.0,0.0,,350.0,5.4,,1007.4,,29.5,5.5,22.0,0.0,,310.0,9.4,,1006.3,,0.0
276,2025-06-20 15:00:00,25.1,4.2,26.0,0.0,,168.0,14.8,,1010.8,,26.6,4.9,25.0,0.0,,158.0,15.5,,1011.2,,25.7,-0.4,18.0,0.0,,122.0,8.3,,1010.5,,23.7,7.7,36.0,0.0,,2.0,14.0,,1011.2,,23.6,5.0,30.0,0.0,,151.0,9.4,,1013.7,,27.4,5.0,24.0,0.0,,166.0,18.0,22.0,1007.2,,25.4,0.1,19.0,0.0,,146.0,19.4,,1001.5,,0.0
277,2025-04-27 12:00:00,9.0,2.1,62.0,0.1,,290.0,5.4,,1012.6,,6.0,-0.9,61.0,0.0,,280.0,9.4,,1017.0,,10.0,-1.1,46.0,0.0,,190.0,11.2,,1012.0,,7.7,4.6,81.0,0.8,,256.0,5.0,,1010.9,,8.9,0.1,54.0,0.0,,198.0,7.9,,1009.1,,8.3,-3.2,44.0,0.0,,207.0,11.5,,1006.2,,7.7,-1.5,52.0,0.0,,182.0,13.7,18.0,1004.6,,0.0
278,2023-05-04 12:00:00,1.0,-2.9,75.0,0.0,,0.0,0.0,,1025.4,,-1.0,-5.0,74.0,0.0,,130.0,6.5,,1022.4,,0.0,-3.0,80.0,0.0,,0.0,0.0,,1016.0,,2.0,-1.1,80.0,0.0,,0.0,0.0,,1008.4,,2.0,-2.0,75.0,0.0,,49.0,15.5,,1005.5,,-1.0,-6.0,69.0,0.0,,44.0,12.2,,1012.7,,10.0,2.1,58.0,0.0,,100.0,7.6,,1007.5,,0.0
