id,object_id,day,date_time,temperature,dewpoint,relative_humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,air_pressure,sunshine,weather_code,fire
4466,788,5,2022-02-14 00:00:00,-1.7,-10.0,53.0,0.0,,360.0,13.0,,1027.7,,,1
4467,788,6,2022-02-15 00:00:00,4.4,-6.2,46.0,0.0,,90.0,7.6,,1026.4,,,1
4468,788,7,2022-02-16 00:00:00,13.3,-1.8,35.0,0.0,,180.0,33.5,,1020.3,,,1
4469,788,1,2021-02-10 00:00:00,-7.8,-9.4,88.0,0.0,,20.0,14.8,,1028.7,,,0
4470,788,2,2021-02-11 00:00:00,-8.3,-9.4,92.0,,,350.0,14.8,,1026.4,,,0
4471,788,3,2021-02-12 00:00:00,-6.7,-8.9,84.0,,,10.0,14.8,,1027.1,,,0
4472,788,4,2021-02-13 00:00:00,-7.8,-12.1,71.0,0.0,,30.0,22.3,,1029.2,,,0
4473,788,5,2021-02-14 00:00:00,-11.7,-16.1,70.0,,,330.0,20.5,,1028.9,,,0
4474,788,6,2021-02-15 00:00:00,-14.3,-22.0,52.0,0.0,,359.0,17.3,,1032.4,,,0
4475,788,7,2021-02-16 00:00:00,-17.0,-18.9,85.0,0.7,,330.0,22.0,,1021.5,,14.0,0
4476,795,1,2022-05-06 21:00:00,30.6,-4.5,10.0,0.0,,205.0,9.0,,1006.7,,,1
4477,795,2,2022-05-07 21:00:00,37.2,-8.7,5.0,0.0,,250.0,38.9,,997.8,,,1
4478,795,3,2022-05-08 21:00:00,36.7,-6.7,6.0,0.0,,220.0,38.9,,994.8,,,1
4479,795,4,2022-05-09 21:00:00,35.6,-7.5,6.0,0.0,,240.0,37.1,,998.6,,,1
4480,795,5,2022-05-10 21:00:00,36.7,2.6,12.0,0.0,,210.0,35.3,,1007.9,,,1
4481,795,6,2022-05-11 21:00:00,30.6,16.2,42.0,0.0,,160.0,42.5,,1010.1,,,1
4482,795,7,2022-05-12 21:00:00,33.9,-11.0,5.0,0.0,,240.0,37.1,,1005.1,,,1
4483,795,1,2021-05-06 21:00:00,25.0,5.2,28.0,0.0,,160.0,14.8,,1020.4,,,0
4484,795,2,2021-05-07 21:00:00,32.2,8.4,23.0,0.0,,180.0,44.6,,1007.4,,,0
4485,795,3,2021-05-08 21:00:00,32.2,-4.7,9.0,0.0,,240.0,46.4,,998.4,,,0
4486,795,4,2021-05-09 21:00:00,21.1,2.4,29.0,0.0,,70.0,18.4,,1011.1,,,0
4487,795,5,2021-05-10 21:00:00,17.8,7.2,50.0,0.0,,90.0,14.8,,1014.4,,,0
4488,795,6,2021-05-11 21:00:00,7.8,6.1,89.0,0.0,,40.0,24.1,,1019.8,,,0
4489,795,7,2021-05-12 21:00:00,14.4,4.4,51.0,0.0,,60.0,11.2,,1025.0,,,0
4490,797,1,2022-02-23 23:00:00,20.9,-14.6,8.0,0.0,,230.0,61.2,,1008.0,,,1
4491,797,2,2022-02-24 23:00:00,12.0,-17.6,11.0,0.0,,40.0,11.2,,1019.0,,,1
4492,797,3,2022-02-25 23:00:00,16.2,-8.9,17.0,0.0,,150.0,14.8,,1018.0,,,1
4493,797,4,2022-02-26 23:00:00,20.1,-15.2,8.0,0.0,,270.0,25.9,,1021.0,,,1
4494,797,5,2022-02-27 23:00:00,16.8,-12.8,12.0,0.0,,0.0,0.0,,1027.0,,,1
4495,797,6,2022-02-28 23:00:00,18.7,-12.4,11.0,0.0,,40.0,5.4,,1022.0,,,1
4496,797,7,2022-03-01 23:00:00,23.0,-9.1,11.0,0.0,,100.0,5.4,,1020.0,,,1
4497,797,1,2021-02-23 23:00:00,23.7,-16.0,6.0,0.0,,270.0,44.6,,1010.5,,,0
4498,797,2,2021-02-24 23:00:00,22.6,-15.0,7.0,0.0,,240.0,24.1,,1011.8,,,0
4499,797,3,2021-02-25 23:00:00,22.5,-13.4,8.0,0.0,,270.0,24.1,,1010.1,,,0
4500,797,4,2021-02-26 23:00:00,19.9,-15.3,8.0,0.0,,250.0,11.2,,1009.7,,,0
4501,797,5,2021-02-27 23:00:00,20.5,-20.4,5.0,0.0,,240.0,31.7,,1006.1,,,0
4502,797,6,2021-02-28 23:00:00,18.0,-12.9,11.0,0.0,,250.0,35.3,,1008.1,,,0
4503,797,7,2021-03-01 23:00:00,13.2,-5.9,26.0,0.0,,140.0,11.2,,1024.1,,,0
4504,801,1,2020-06-01 01:00:00,16.7,12.2,75.0,0.0,,310.0,16.6,,1014.5,,5.0,1
4505,801,2,2020-06-02 01:00:00,17.8,11.1,65.0,0.0,,310.0,20.5,,1015.2,,5.0,1
4506,801,3,2020-06-03 01:00:00,21.1,13.3,61.0,0.0,,290.0,13.0,,1014.7,,5.0,1
4507,801,4,2020-06-04 01:00:00,27.8,13.3,41.0,0.0,,300.0,18.4,,1010.0,,5.0,1
4508,801,5,2020-06-05 01:00:00,18.9,14.4,75.0,0.0,,320.0,18.4,,1009.2,,5.0,1
4509,801,6,2020-06-06 01:00:00,17.8,12.3,70.0,0.0,,310.0,11.2,,1011.6,,5.0,1
4510,801,7,2020-06-07 01:00:00,17.8,10.7,63.0,0.0,,290.0,33.5,,1015.3,,5.0,1
4511,801,1,2019-06-02 01:00:00,18.3,12.7,70.0,0.0,,320.0,20.5,,1011.3,,,0
4512,801,2,2019-06-03 01:00:00,17.8,13.3,75.0,0.0,,320.0,16.6,,1012.8,,,0
4513,801,3,2019-06-04 01:00:00,16.7,12.8,78.0,0.0,,330.0,18.4,,1013.1,,,0
4514,801,4,2019-06-05 01:00:00,18.3,13.4,73.0,0.0,,290.0,13.0,,1012.6,,,0
4515,801,5,2019-06-06 01:00:00,20.0,13.9,68.0,0.0,,310.0,13.0,,1013.0,,5.0,0
4516,801,6,2019-06-07 01:00:00,17.2,11.7,70.0,0.0,,300.0,20.5,,1014.0,,5.0,0
4517,801,7,2019-06-08 01:00:00,17.2,8.9,58.0,0.0,,290.0,29.5,,1012.5,,,0
4518,807,1,2022-04-23 22:00:00,22.8,-11.7,9.0,0.0,,250.0,46.4,,1006.1,,,1
4519,807,2,2022-04-24 22:00:00,19.4,-4.1,20.0,0.0,,30.0,18.4,,1014.5,,,1
4520,807,3,2022-04-25 22:00:00,16.7,-1.9,28.0,0.0,,90.0,7.6,,1025.2,,,1
4521,807,4,2022-04-26 22:00:00,22.2,-4.8,16.0,0.0,,170.0,35.3,,1022.1,,,1
4522,807,5,2022-04-27 22:00:00,27.2,10.0,34.0,0.0,,180.0,31.7,,1011.0,,,1
4523,807,6,2022-04-28 22:00:00,30.0,-9.6,7.0,0.0,,220.0,35.3,,1004.5,,,1
4524,807,7,2022-04-29 22:00:00,28.9,-12.3,6.0,0.0,,270.0,44.6,,1002.4,,,1
4525,807,1,2021-04-23 22:00:00,22.8,-10.4,10.0,0.0,,260.0,42.5,,1003.2,,,0
4526,807,2,2021-04-24 22:00:00,24.4,-8.0,11.0,0.0,,250.0,20.5,,1012.4,,,0
4527,807,3,2021-04-25 22:00:00,31.1,-8.8,7.0,0.0,,200.0,35.3,,1005.5,,,0
4528,807,4,2021-04-26 22:00:00,27.8,-13.1,6.0,0.0,,230.0,40.7,,1001.8,,,0
4529,807,5,2021-04-27 22:00:00,24.4,-3.1,16.0,0.0,,220.0,35.3,,1004.8,,,0
4530,807,6,2021-04-28 22:00:00,16.1,3.8,44.0,,,340.0,27.7,,1011.9,,,0
4531,807,7,2021-04-29 22:00:00,21.1,-0.3,24.0,0.0,,70.0,33.5,,1020.7,,,0
4532,808,1,2020-06-03 00:00:00,37.8,2.3,11.0,0.0,,90.0,13.0,,1010.6,,3.0,1
4533,808,2,2020-06-04 00:00:00,38.9,1.7,10.0,0.0,,150.0,9.4,,1006.6,,2.0,1
4534,808,3,2020-06-05 00:00:00,41.1,0.3,8.0,0.0,,210.0,18.4,,1001.8,,2.0,1
4535,808,4,2020-06-06 00:00:00,37.2,-4.4,7.0,0.0,,140.0,42.5,,998.3,,2.0,1
4536,808,5,2020-06-07 00:00:00,29.4,2.6,18.0,0.0,,220.0,35.3,,1001.6,,2.0,1
4537,808,6,2020-06-08 00:00:00,28.3,-10.8,7.0,0.0,,230.0,37.1,,1002.0,,2.0,1
4538,808,7,2020-06-09 00:00:00,25.0,-11.6,8.0,0.0,,10.0,7.6,,1016.1,,1.0,1
4539,808,1,2019-06-04 00:00:00,32.8,-2.8,10.0,0.0,,0.0,9.4,,1008.2,,2.0,0
4540,808,2,2019-06-05 00:00:00,35.6,1.8,12.0,0.0,,40.0,14.8,,1008.1,,2.0,0
4541,808,3,2019-06-06 00:00:00,37.2,5.2,14.0,0.0,,0.0,0.0,,1007.5,,2.0,0
4542,808,4,2019-06-07 00:00:00,37.2,-1.0,9.0,0.0,,180.0,33.5,,1005.4,,0.0,0
4543,808,5,2019-06-08 00:00:00,33.9,-0.7,11.0,0.0,,250.0,29.5,,1004.2,,2.0,0
4544,808,6,2019-06-09 00:00:00,30.6,1.0,15.0,0.0,,330.0,5.4,,1012.4,,2.0,0
4545,808,7,2019-06-10 00:00:00,31.1,-7.0,8.0,0.0,,50.0,22.3,,1018.0,,1.0,0
4546,813,1,2022-06-27 20:00:00,31.9,20.5,51.0,0.0,,50.0,14.8,,1021.0,,3.0,1
4547,813,2,2022-06-28 20:00:00,31.7,9.8,26.0,0.0,,360.0,13.0,,1021.0,,2.0,1
4548,813,3,2022-06-29 20:00:00,32.9,6.9,20.0,0.0,,70.0,14.8,,1020.0,,2.0,1
4549,813,4,2022-06-30 20:00:00,34.8,17.0,35.0,0.0,,200.0,13.0,,1015.0,,1.0,1
4550,813,5,2022-07-01 20:00:00,33.6,18.9,42.0,0.0,,130.0,11.2,,1014.0,,3.0,1
4551,813,6,2022-07-02 20:00:00,35.1,20.2,42.0,0.0,,140.0,9.4,,1013.0,,3.0,1
4552,813,7,2022-07-03 20:00:00,36.4,21.0,41.0,0.0,,150.0,22.3,,1015.0,,5.0,1
4553,813,1,2021-06-27 20:00:00,28.5,22.7,71.0,0.0,,150.0,18.4,,1014.0,,,0
4554,813,2,2021-06-28 20:00:00,24.3,23.4,95.0,4.1,,130.0,11.2,,1015.0,,,0
4555,813,3,2021-06-29 20:00:00,25.9,23.6,87.0,0.3,,240.0,5.4,,1019.0,,,0
4556,813,4,2021-06-30 20:00:00,31.7,21.5,55.0,0.1,,120.0,11.2,,1019.0,,,0
4557,813,5,2021-07-01 20:00:00,33.9,21.0,47.0,0.0,,190.0,9.4,,1014.0,,,0
4558,813,6,2021-07-02 20:00:00,27.6,23.6,79.0,0.2,,10.0,13.0,,1015.0,,,0
4559,813,7,2021-07-03 20:00:00,26.3,19.4,66.0,0.5,,140.0,9.4,,1016.0,,,0
4560,814,1,2022-09-08 20:00:00,25.6,1.6,21.0,0.0,,4.0,5.4,,1019.9,,1.0,1
4561,814,2,2022-09-09 20:00:00,24.4,3.1,25.0,0.0,,35.0,7.6,,1016.5,,1.0,1
4562,814,3,2022-09-10 20:00:00,25.6,5.7,28.0,0.0,,20.0,9.4,,1015.1,,1.0,1
4563,814,4,2022-09-11 20:00:00,25.6,6.7,30.0,0.0,,340.0,9.4,,1016.7,,5.0,1
4564,814,5,2022-09-12 20:00:00,25.6,8.1,33.0,0.0,,290.0,9.4,,1013.4,,5.0,1
4565,814,6,2022-09-13 20:00:00,23.9,12.8,50.0,0.0,,260.0,9.0,,1008.6,,5.0,1
4566,814,7,2022-09-14 20:00:00,25.0,7.1,32.0,0.0,,240.0,16.6,,1010.7,,1.0,1
4567,814,1,2021-09-08 20:00:00,31.1,9.3,26.0,0.0,,250.0,18.4,,1013.3,,5.0,0
4568,814,2,2021-09-09 20:00:00,27.2,9.5,33.0,0.0,,20.0,5.4,,1010.6,,,0
4569,814,3,2021-09-10 20:00:00,18.3,16.1,87.0,0.3,,240.0,14.8,,1013.4,,5.0,0
4570,814,4,2021-09-11 20:00:00,23.3,11.0,46.0,0.0,,300.0,13.0,,1020.1,,,0
4571,814,5,2021-09-12 20:00:00,22.8,12.1,51.0,0.0,,258.0,7.6,,1016.2,,,0
4572,814,6,2021-09-13 20:00:00,22.2,6.0,35.0,0.0,,290.0,9.0,,1018.7,,,0
4573,814,7,2021-09-14 20:00:00,23.9,7.1,34.0,0.0,,236.0,7.6,,1015.9,,,0
4574,818,1,2022-09-01 21:00:00,25.1,16.0,57.0,0.0,,252.0,6.1,,1015.4,,1.0,1
4575,818,2,2022-09-02 21:00:00,28.6,16.8,49.0,0.0,,295.0,3.2,,1009.6,,1.0,1
4576,818,3,2022-09-03 21:00:00,21.2,12.3,57.0,0.0,,216.0,8.6,,1017.5,,3.0,1
4577,818,4,2022-09-04 21:00:00,17.1,16.6,97.0,1.5,,291.0,2.5,,1017.3,,9.0,1
4578,818,5,2022-09-05 21:00:00,21.1,10.0,49.0,0.0,,285.0,6.8,,1021.5,,2.0,1
4579,818,6,2022-09-06 21:00:00,25.4,9.6,37.0,0.0,,312.0,3.6,,1015.2,,1.0,1
4580,818,7,2022-09-07 21:00:00,21.3,8.2,43.0,0.0,,253.0,13.7,,1020.4,,1.0,1
4581,818,1,2021-09-01 21:00:00,20.7,9.3,48.0,0.0,,332.0,5.4,,1015.6,,,0
4582,818,2,2021-09-02 21:00:00,24.7,8.2,35.0,0.0,,331.0,6.8,,1017.5,,,0
4583,818,3,2021-09-03 21:00:00,22.4,8.1,40.0,0.0,,251.0,6.5,,1016.9,,,0
4584,818,4,2021-09-04 21:00:00,21.3,11.3,53.0,0.0,,299.0,6.8,,1014.3,,,0
4585,818,5,2021-09-05 21:00:00,17.3,15.8,91.0,0.1,,277.0,4.0,,1016.7,,,0
4586,818,6,2021-09-06 21:00:00,20.6,11.2,55.0,0.0,,190.0,1.8,,1020.4,,,0
4587,818,7,2021-09-07 21:00:00,26.2,10.7,38.0,0.0,,336.0,4.7,,1016.1,,,0
4588,820,1,2020-09-19 20:00:00,32.0,4.7,18.0,,,180.0,13.0,,,,,1
4589,820,2,2020-09-20 20:00:00,30.0,2.3,17.0,,,260.0,11.2,,,,,1
4590,820,3,2020-09-21 20:00:00,32.0,2.1,15.0,,,230.0,13.0,,,,,1
4591,820,4,2020-09-22 20:00:00,31.0,6.8,22.0,,,140.0,20.5,,,,,1
4592,820,5,2020-09-23 20:00:00,33.0,3.8,16.0,,,130.0,14.8,,,,,1
4593,820,6,2020-09-24 20:00:00,32.0,0.1,13.0,,,240.0,16.6,,,,,1
4594,820,7,2020-09-25 20:00:00,32.0,2.1,15.0,,,300.0,5.4,,,,,1
4595,820,1,2019-09-20 20:00:00,26.0,-1.8,16.0,,,200.0,22.3,,,,,0
4596,820,2,2019-09-21 20:00:00,25.0,-4.4,14.0,,,190.0,9.4,,,,,0
4597,820,3,2019-09-22 20:00:00,29.0,-5.7,10.0,,,140.0,22.3,,,,,0
4598,820,4,2019-09-23 20:00:00,16.0,15.0,94.0,,,290.0,7.6,,,,,0
4599,820,5,2019-09-24 20:00:00,22.0,11.1,50.0,,,270.0,9.4,,,,,0
4600,820,6,2019-09-25 20:00:00,26.0,11.0,39.0,,,190.0,13.0,,,,,0
4601,820,7,2019-09-26 20:00:00,21.0,12.9,60.0,,,230.0,13.0,,,,,0
4602,823,1,2022-07-03 20:00:00,34.7,20.6,44.0,0.5,,111.0,21.6,,1013.7,,17.0,1
4603,823,2,2022-07-04 20:00:00,37.2,20.5,38.0,0.0,,137.0,17.6,,1013.7,,2.0,1
4604,823,3,2022-07-05 20:00:00,37.5,19.4,35.0,0.0,,130.0,18.7,,1012.6,,3.0,1
4605,823,4,2022-07-06 20:00:00,36.0,21.0,42.0,0.0,,120.0,19.1,,1012.5,,3.0,1
4606,823,5,2022-07-07 20:00:00,38.2,19.1,33.0,0.0,,134.0,14.0,,1012.1,,1.0,1
4607,823,6,2022-07-08 20:00:00,38.4,19.7,34.0,0.0,,116.0,15.8,,1014.3,,1.0,1
4608,823,7,2022-07-09 20:00:00,38.1,18.0,31.0,0.0,,117.0,10.1,,1015.2,,1.0,1
4609,823,1,2021-07-03 20:00:00,31.8,21.9,56.0,0.1,,110.0,5.4,,1012.0,,,0
4610,823,2,2021-07-04 20:00:00,32.7,22.5,55.0,2.6,,120.0,13.0,,1011.0,,,0
4611,823,3,2021-07-05 20:00:00,31.9,22.9,59.0,0.1,,130.0,11.2,,1011.0,,,0
4612,823,4,2021-07-06 20:00:00,22.6,22.4,99.0,0.8,,110.0,9.4,,1011.0,,,0
4613,823,5,2021-07-07 20:00:00,26.4,23.1,82.0,0.8,,160.0,16.2,,1008.7,,,0
4614,823,6,2021-07-08 20:00:00,27.3,22.7,76.0,1.4,,0.0,0.0,,1009.0,,,0
4615,823,7,2021-07-09 20:00:00,29.5,20.9,60.0,1.5,,190.0,25.9,,1014.0,,,0
4616,826,1,2020-07-16 21:00:00,40.6,9.8,16.0,0.0,,,9.4,,1007.2,,,1
4617,826,2,2020-07-17 21:00:00,38.9,7.6,15.0,0.0,,190.0,13.0,,1009.8,,,1
4618,826,3,2020-07-18 21:00:00,40.0,11.1,18.0,0.0,,210.0,16.6,,1008.1,,,1
4619,826,4,2020-07-19 21:00:00,39.4,8.9,16.0,0.0,,220.0,20.5,,1006.8,,,1
4620,826,5,2020-07-20 21:00:00,35.0,6.3,17.0,0.0,,230.0,13.0,,1008.0,,,1
4621,826,6,2020-07-21 21:00:00,40.6,5.6,12.0,0.0,,100.0,5.4,,1005.6,,,1
4622,826,7,2020-07-22 21:00:00,38.9,14.0,23.0,0.0,,180.0,20.5,,1006.1,,,1
4623,826,1,2019-07-17 21:00:00,37.8,14.4,25.0,0.0,,250.0,14.8,,1009.8,,,0
4624,826,2,2019-07-18 21:00:00,38.3,5.0,13.0,0.0,,240.0,16.6,,1008.0,,,0
4625,826,3,2019-07-19 21:00:00,39.4,4.7,12.0,0.0,,230.0,18.4,,1006.8,,,0
4626,826,4,2019-07-20 21:00:00,40.0,2.6,10.0,0.0,,200.0,20.5,,1007.1,,,0
4627,826,5,2019-07-21 21:00:00,39.0,11.9,20.0,0.0,,190.0,18.4,,1008.8,,,0
4628,826,6,2019-07-22 21:00:00,37.2,16.2,29.0,0.0,,190.0,16.6,,1011.2,,,0
4629,826,7,2019-07-23 21:00:00,38.9,14.0,23.0,0.0,,0.0,11.2,,1011.3,,,0
4630,828,1,2022-10-28 20:00:00,17.9,1.8,34.0,0.0,,92.0,6.5,,1026.9,,2.0,1
4631,828,2,2022-10-29 20:00:00,19.0,5.4,41.0,0.0,,93.0,9.7,,1024.9,,1.0,1
4632,828,3,2022-10-30 20:00:00,20.7,12.1,58.0,0.7,,159.0,6.5,,1015.6,,8.0,1
4633,828,4,2022-10-31 20:00:00,20.4,13.1,63.0,0.0,,212.0,14.8,,1010.9,,3.0,1
4634,828,5,2022-11-01 20:00:00,18.7,11.3,62.0,0.0,,298.0,7.2,,1021.3,,3.0,1
4635,828,6,2022-11-02 20:00:00,17.4,10.7,65.0,0.0,,101.0,1.8,,1025.7,,3.0,1
4636,828,7,2022-11-03 20:00:00,22.0,10.8,49.0,0.0,,168.0,5.0,,1023.2,,1.0,1
4637,828,1,2021-10-28 20:00:00,18.0,11.1,64.0,0.0,,107.0,14.0,,1002.0,,,0
4638,828,2,2021-10-29 20:00:00,14.0,14.0,100.0,4.0,,190.0,6.0,,996.0,,,0
4639,828,3,2021-10-30 20:00:00,13.0,11.1,88.0,0.1,,170.0,6.1,,1000.0,,,0
4640,828,4,2021-10-31 20:00:00,14.0,7.1,63.0,0.0,,250.0,9.0,,1014.0,,,0
4641,828,5,2021-11-01 20:00:00,13.0,0.1,41.0,0.0,,280.0,6.0,,1024.0,,,0
4642,828,6,2021-11-02 20:00:00,9.0,-0.9,50.0,0.0,,300.0,11.0,,1026.0,,,0
4643,828,7,2021-11-03 20:00:00,9.0,-3.9,40.0,0.0,,351.0,5.4,,1027.0,,,0
4644,833,1,2022-09-21 21:00:00,24.0,4.9,29.0,0.0,,280.0,7.6,,1011.0,,3.0,1
4645,833,2,2022-09-22 21:00:00,13.0,8.1,72.0,0.4,,230.0,9.4,,1016.0,,8.0,1
4646,833,3,2022-09-23 21:00:00,18.0,8.0,52.0,0.0,,40.0,11.2,,1021.0,,2.0,1
4647,833,4,2022-09-24 21:00:00,22.0,3.1,29.0,0.0,,80.0,11.2,,1025.0,,2.0,1
4648,833,5,2022-09-25 21:00:00,23.0,5.9,33.0,0.0,,90.0,13.0,,1024.0,,1.0,1
4649,833,6,2022-09-26 21:00:00,27.0,6.9,28.0,0.0,,80.0,22.3,,1020.0,,1.0,1
4650,833,7,2022-09-27 21:00:00,28.0,6.1,25.0,0.0,,80.0,9.4,,1015.0,,1.0,1
4651,833,1,2021-09-21 21:00:00,20.0,1.9,30.0,0.0,,60.0,16.6,,1024.2,,,0
4652,833,2,2021-09-22 21:00:00,23.0,1.9,25.0,0.0,,270.0,5.4,,1019.0,,,0
4653,833,3,2021-09-23 21:00:00,20.0,4.9,37.0,0.0,,0.0,0.0,,1024.0,,,0
4654,833,4,2021-09-24 21:00:00,22.0,1.1,25.0,0.0,,0.0,0.0,,1021.0,,,0
4655,833,5,2021-09-25 21:00:00,26.0,5.0,26.0,0.0,,90.0,13.0,,1013.0,,,0
4656,833,6,2021-09-26 21:00:00,25.0,3.0,24.0,0.0,,60.0,13.0,,1012.0,,,0
4657,833,7,2021-09-27 21:00:00,26.0,3.3,23.0,0.0,,220.0,16.6,,1008.0,,,0
4658,835,1,2020-06-02 00:00:00,36.6,-1.4,9.0,0.0,,60.0,7.6,,1006.6,,,1
4659,835,2,2020-06-03 00:00:00,37.4,0.6,10.0,0.0,,0.0,0.0,,1010.0,,,1
4660,835,3,2020-06-04 00:00:00,39.5,-0.9,8.0,0.0,,300.0,7.6,,1006.0,,,1
4661,835,4,2020-06-05 00:00:00,41.6,-1.2,7.0,0.0,,230.0,24.1,,1000.5,,,1
4662,835,5,2020-06-06 00:00:00,36.2,-3.3,8.0,0.0,,180.0,24.1,,997.9,,,1
4663,835,6,2020-06-07 00:00:00,30.5,2.7,17.0,0.0,,220.0,33.5,,1000.8,,,1
4664,835,7,2020-06-08 00:00:00,29.4,-10.0,7.0,0.0,,220.0,35.3,,1000.7,,,1
4665,835,1,2019-06-03 00:00:00,32.4,-3.1,10.0,0.0,,130.0,3.6,,1003.5,,,0
4666,835,2,2019-06-04 00:00:00,33.7,-3.6,9.0,0.0,,60.0,7.6,,1004.7,,,0
4667,835,3,2019-06-05 00:00:00,36.4,-0.1,10.0,0.0,,190.0,1.8,,1004.6,,,0
4668,835,4,2019-06-06 00:00:00,37.9,2.3,11.0,0.0,,130.0,7.6,,1003.7,,,0
4669,835,5,2019-06-07 00:00:00,38.3,-1.8,8.0,,,180.0,25.9,,1001.3,,,0
4670,835,6,2019-06-08 00:00:00,35.0,-4.2,8.0,0.0,,210.0,29.5,,1000.3,,,0
4671,835,7,2019-06-09 00:00:00,32.8,-1.5,11.0,0.0,,0.0,0.0,,1009.4,,,0
4672,837,1,2022-03-06 22:00:00,5.0,3.3,89.0,0.0,,320.0,20.5,,972.4,,5.0,1
4673,837,2,2022-03-07 22:00:00,7.8,-5.6,38.0,0.0,,360.0,16.6,,984.2,,,1
4674,837,3,2022-03-08 22:00:00,8.4,-3.1,44.0,0.0,,342.0,11.2,,976.0,,,1
4675,837,4,2022-03-09 22:00:00,15.2,-6.4,22.0,0.0,,120.0,13.0,,972.5,,,1
4676,837,5,2022-03-10 22:00:00,20.0,-1.2,24.0,0.0,,200.0,7.6,,970.6,,,1
4677,837,6,2022-03-11 22:00:00,2.0,-6.6,53.0,0.0,,350.0,31.7,,984.1,,,1
4678,837,7,2022-03-12 22:00:00,14.4,-12.8,14.0,0.0,,210.0,13.0,,984.5,,,1
4679,837,1,2021-03-06 22:00:00,17.9,1.8,34.0,0.0,,127.0,13.7,,1023.6,,,0
4680,837,2,2021-03-07 22:00:00,19.2,-1.9,24.0,0.0,,155.0,18.4,,1024.8,,,0
4681,837,3,2021-03-08 22:00:00,22.2,6.0,35.0,0.0,,181.0,25.9,,1023.6,,,0
4682,837,4,2021-03-09 22:00:00,24.1,10.7,43.0,0.0,,178.0,36.0,,1015.7,,,0
4683,837,5,2021-03-10 22:00:00,28.3,10.5,33.0,0.0,,182.0,26.3,,1009.7,,,0
4684,837,6,2021-03-11 22:00:00,26.4,12.1,41.0,0.0,,189.0,18.0,,1013.7,,,0
4685,837,7,2021-03-12 22:00:00,26.3,16.2,54.0,0.0,,171.0,21.2,,1016.1,,,0
4686,840,1,2022-06-28 21:00:00,27.0,18.0,58.0,0.0,,90.0,20.0,,1022.0,,3.0,1
4687,840,2,2022-06-29 21:00:00,33.0,10.9,26.0,0.0,,70.0,17.0,,1020.0,,3.0,1
4688,840,3,2022-06-30 21:00:00,36.0,10.2,21.0,0.0,,120.0,19.0,,1015.0,,3.0,1
4689,840,4,2022-07-01 21:00:00,36.0,14.0,27.0,0.0,,120.0,17.0,,1013.0,,2.0,1
4690,840,5,2022-07-02 21:00:00,37.0,13.7,25.0,0.0,,133.0,13.0,,1012.0,,2.0,1
4691,840,6,2022-07-03 21:00:00,34.0,14.9,32.0,0.0,,210.0,20.0,,1015.0,,3.0,1
4692,840,7,2022-07-04 21:00:00,37.0,11.0,21.0,0.0,,170.0,24.0,,1015.0,,1.0,1
4693,840,1,2021-06-28 21:00:00,28.0,20.3,63.0,0.0,,80.0,17.0,,1015.0,,,0
4694,840,2,2021-06-29 21:00:00,30.0,18.7,51.0,0.0,,120.0,15.0,,1018.0,,,0
4695,840,3,2021-06-30 21:00:00,30.0,20.5,57.0,0.1,,150.0,9.0,,1018.0,,,0
4696,840,4,2021-07-01 21:00:00,33.0,19.1,44.0,0.0,,33.0,9.7,,1015.0,,,0
4697,840,5,2021-07-02 21:00:00,32.0,22.4,57.0,0.0,,360.0,20.0,,1015.0,,,0
4698,840,6,2021-07-03 21:00:00,27.0,22.4,76.0,2.3,,120.0,15.0,,1015.0,,,0
4699,840,7,2021-07-04 21:00:00,29.0,22.5,68.0,0.2,,110.0,13.0,,1014.0,,,0
4700,841,1,2022-07-11 21:00:00,38.3,16.0,27.0,0.0,,70.0,18.4,,1009.3,,1.0,1
4701,841,2,2022-07-12 21:00:00,40.0,11.1,18.0,0.0,,30.0,22.3,,1011.0,,1.0,1
4702,841,3,2022-07-13 21:00:00,40.6,16.7,25.0,0.0,,20.0,11.2,,1012.7,,1.0,1
4703,841,4,2022-07-14 21:00:00,30.0,17.8,48.0,0.0,,130.0,9.4,,1015.7,,2.0,1
4704,841,5,2022-07-15 21:00:00,36.7,16.8,31.0,0.0,,140.0,13.0,,1015.6,,1.0,1
4705,841,6,2022-07-16 21:00:00,36.7,17.3,32.0,0.0,,170.0,13.0,,1013.4,,2.0,1
4706,841,7,2022-07-17 21:00:00,38.9,15.9,26.0,0.0,,180.0,13.0,,1010.8,,3.0,1
4707,841,1,2021-07-11 21:00:00,31.7,21.2,54.0,0.0,,276.0,7.6,,1013.1,,,0
4708,841,2,2021-07-12 21:00:00,21.7,20.0,90.0,0.0,,200.0,13.0,,1018.6,,,0
4709,841,3,2021-07-13 21:00:00,31.7,22.1,57.0,0.0,,170.0,7.6,,1019.9,,,0
4710,841,4,2021-07-14 21:00:00,32.2,22.3,56.0,0.0,,180.0,13.0,,1019.2,,,0
4711,841,5,2021-07-15 21:00:00,32.2,22.3,56.0,0.0,,190.0,20.5,,1015.5,,,0
4712,841,6,2021-07-16 21:00:00,32.0,22.1,56.0,0.0,,200.0,22.3,,1014.0,,,0
4713,841,7,2021-07-17 21:00:00,32.2,22.3,56.0,0.0,,180.0,20.5,,1016.1,,,0
4714,843,1,2022-10-11 20:00:00,10.0,0.1,50.0,0.0,,310.0,13.0,,1014.0,,3.0,1
